"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000025019",558.472371276626,-0.431398396614618,0.269199686826117,-1.60252191115389,0.109040246230142,0.270391561031305
"ENSMUSG00000027620",4483.32834795163,-0.187815411156054,0.117194619374468,-1.60259414773928,0.109024286651845,0.270391561031305
"ENSMUSG00000049241",91.1364103405102,0.466771401780751,0.291296423156215,1.60239317985183,0.109068692039698,0.270421367025534
"ENSMUSG00000072966",137.925087515527,0.374014613476464,0.233456103626595,1.6020768258631,0.109138621844878,0.270554002624941
"ENSMUSG00000022292",352.108825936149,-0.350581573629772,0.218853850096422,-1.60189813190544,0.109178137673533,0.270611213568108
"ENSMUSG00000022836",12300.0663263638,-0.444516815071675,0.277533588102025,-1.60166853356958,0.109228926945203,0.270696345671966
"ENSMUSG00000093577",73.8283080028452,-0.562981449653565,0.351523715969984,-1.60154613779071,0.109256009654817,0.270722710256962
"ENSMUSG00000024583",1094.9176190107,0.284386085204817,0.177591043966694,1.60135375553145,0.109298589116219,0.270787460138496
"ENSMUSG00000022031",697.396562964886,-0.321603827000245,0.20085632203836,-1.60116357671243,0.109340693790984,0.270851014426869
"ENSMUSG00000114462",26.5385940898244,1.05261214538876,0.657444565702788,1.60106600662757,0.109362300314826,0.27086378066541
"ENSMUSG00000079396",16.5748600261904,-1.56075341810639,0.974899406589794,-1.60093790965153,0.109390672027489,0.270893296267832
"ENSMUSG00000024913",1614.00633816768,-0.289459112111833,0.180817234106243,-1.60083807023481,0.109412789115708,0.270907316470433
"ENSMUSG00000001855",691.519175044664,-0.232163523330093,0.145077212185692,-1.60027560381388,0.109537456468179,0.271095819270599
"ENSMUSG00000139834",14.7297923078652,1.0234418941599,0.639572258390909,1.6001974456096,0.109554788653787,0.271095819270599
"ENSMUSG00000028322",249.424165751954,0.415007762418741,0.259336450376454,1.6002677672819,0.10953919418191,0.271095819270599
"ENSMUSG00000029407",2277.49652665034,0.323410875318823,0.202091541193455,1.60031871402887,0.109527897372534,0.271095819270599
"ENSMUSG00000000552",303.996787562574,0.258390304564203,0.16149669940191,1.59997266520697,0.10960464752784,0.271178435865769
"ENSMUSG00000038291",744.818735665866,-0.288808013578729,0.180565284455056,-1.59946589096762,0.10971712167552,0.271410937477743
"ENSMUSG00000038538",1754.94661437119,-0.25501419939833,0.159443594052299,-1.59940072170402,0.109731592045912,0.271410937477743
"ENSMUSG00000020777",5773.70741761311,0.382832413261375,0.239390938186905,1.59919342043966,0.109777631844449,0.271484024794226
"ENSMUSG00000025583",831.664332432792,-0.322213742877326,0.201509667439116,-1.59899893127797,0.109820840066288,0.271550088616898
"ENSMUSG00000001100",724.844130622633,-0.239280741529289,0.149696102660367,-1.59844336142921,0.109944340955605,0.271814639608369
"ENSMUSG00000038991",4065.7914037444,0.390649057386878,0.244449362333641,1.59807762907434,0.110025701638544,0.271974943855157
"ENSMUSG00000020439",3911.50633686324,-0.52993760826723,0.331634384360721,-1.59795736889216,0.110052465064844,0.272000260075444
"ENSMUSG00000028028",764.147929979001,-0.393053017230944,0.24608876851116,-1.59720014695883,0.110221099982191,0.272376158662086
"ENSMUSG00000036948",543.991876873274,0.289976463963237,0.181576404640913,1.59699419391356,0.110267001453511,0.27244869352081
"ENSMUSG00000136796",55.9807026589242,-0.553024187374919,0.346312847012161,-1.59689192054576,0.110289801085358,0.272464134944215
"ENSMUSG00000040410",256.260459630692,-0.339576504768167,0.212679276105713,-1.5966600553943,0.110341504190057,0.272550965263452
"ENSMUSG00000027358",1445.57555144262,-0.604719122967709,0.378761030291561,-1.59657164968162,0.110361222628275,0.272558777097103
"ENSMUSG00000059187",22.4823745133814,1.19410436731918,0.747962061547752,1.59647718608646,0.110382295321942,0.272569930686236
"ENSMUSG00000038827",246.862448862033,-0.324358098759491,0.20320083598854,-1.59624391888714,0.110434345578224,0.27265756317551
"ENSMUSG00000024238",767.728926053467,0.226208993425323,0.141726035156298,1.59610048482522,0.110466360472175,0.272695710369383
"ENSMUSG00000082956",189.370426620534,-0.56460280512712,0.353766406524546,-1.59597631294012,0.110494081912671,0.272723248954767
"ENSMUSG00000019982",1040.1979821973,-0.864440031955759,0.541718789019658,-1.59573573868487,0.110547805879899,0.272814949512932
"ENSMUSG00000024424",69.8617060188889,0.619570495609127,0.388332514506956,1.595463867855,0.1106085436866,0.272883029329013
"ENSMUSG00000032336",2963.79827907778,0.221488594621915,0.138821693406116,1.59548979116657,0.110602751104706,0.272883029329013
"ENSMUSG00000037822",2412.87964783538,0.258405860578655,0.161997498633771,1.59512253434749,0.110684837242959,0.273030337957871
"ENSMUSG00000031089",10394.6329586608,0.344563940255531,0.216040992278225,1.59490074833479,0.110734432271258,0.273111754079658
"ENSMUSG00000018381",328.552376957163,0.280978622921672,0.176184775354823,1.59479513684314,0.110758054917912,0.273129097979865
"ENSMUSG00000029089",182.55006453437,-0.306499895825747,0.192199509959113,-1.59469655198886,0.110780109472456,0.27314257035271
"ENSMUSG00000003863",202.030081183709,0.642189612182354,0.402760765296947,1.59446914276489,0.110830996730819,0.273227118775003
"ENSMUSG00000074063",294.629555449553,0.766161914457649,0.480652799242922,1.59400281380746,0.110935404677106,0.27327989932653
"ENSMUSG00000025337",1684.97270124653,-0.273048899390938,0.171287478952951,-1.59409725135799,0.11091425447059,0.27327989932653
"ENSMUSG00000027367",1657.9420501133,-0.315100580171861,0.19764308420273,-1.59429094846875,0.110870884083202,0.27327989932653
"ENSMUSG00000108701",33.8308034362534,-0.76930765220655,0.482606620699442,-1.5940677545857,0.110920860217259,0.27327989932653
"ENSMUSG00000053192",241.910318545892,0.272672710030063,0.171038861855939,1.59421494665772,0.110887899921701,0.27327989932653
"ENSMUSG00000022571",428.79922879079,-0.32028953312768,0.20102021243697,-1.59332004102874,0.111088413016787,0.273615880235693
"ENSMUSG00000051373",27.4373799076289,0.747636553958812,0.469484601067907,1.59246235607773,0.111280854928597,0.274048872803214
"ENSMUSG00000031079",20.4480187682448,0.738566401311136,0.463851236878707,1.59224842490668,0.111328896424631,0.274126177361456
"ENSMUSG00000020608",1463.08131446936,-0.34679010503961,0.217846400031109,-1.59190193177435,0.111406741447709,0.274261272613856
"ENSMUSG00000057147",217.156061856326,-0.314636543340099,0.197657708896328,-1.591825307988,0.111423961961078,0.274261272613856
"ENSMUSG00000036957",120.008320251644,0.503276255670476,0.316171634570782,1.5917818065928,0.111433739446886,0.274261272613856
"ENSMUSG00000032374",862.249004627233,0.405252084783749,0.254617847339976,1.59160910759975,0.11147256239778,0.274315813864672
"ENSMUSG00000020492",153.210927823123,0.478625644017699,0.300756427892887,1.59140619993053,0.111518189933518,0.274387081284636
"ENSMUSG00000050666",244.818446022133,0.584808280829,0.367497786909726,1.59132463285461,0.111536535948849,0.274391212092931
"ENSMUSG00000005251",397.33783544969,-0.47959963232152,0.301469207765925,-1.59087435786776,0.111637854379525,0.274530855982668
"ENSMUSG00000107306",373.148933240007,-0.751920122825744,0.472625380840043,-1.59094317255938,0.111622365372297,0.274530855982668
"ENSMUSG00000037363",78.6745558946931,-0.51425773800511,0.323259717866155,-1.59085004899385,0.111643326295569,0.274530855982668
"ENSMUSG00000074749",328.632444317994,-0.376962694590753,0.237001492714382,-1.59054987491172,0.111710912781361,0.274656027048917
"ENSMUSG00000024891",37.5870271647863,-0.745238660452752,0.468568529226734,-1.59045820188266,0.111731560096933,0.274665771819591
"ENSMUSG00000058057",83.0950275301361,-1.07404317239278,0.675413164743907,-1.5902017142352,0.111789344244192,0.274766792220383
"ENSMUSG00000101678",22.3091221549113,-1.64350424997912,1.03373852505102,-1.58986456454064,0.111865336618078,0.274912529742262
"ENSMUSG00000040383",948.094027132655,-0.248153324015426,0.156105678286924,-1.58964956777112,0.111913817420251,0.27499062331188
"ENSMUSG00000017009",5076.16458809138,-0.23500213084389,0.147865975057006,-1.58929145635628,0.111994606722091,0.275148069014444
"ENSMUSG00000120732",340.70579869122,0.286799426396556,0.180520225350566,1.5887384687206,0.112119450107354,0.275372595422554
"ENSMUSG00000120351",18.0598027266409,-0.700650722945872,0.440994933357097,-1.58879540318555,0.112106591424035,0.275372595422554
"ENSMUSG00000063362",430.802862581866,-0.221895441192543,0.139681009873302,-1.5885870340844,0.112153657373009,0.275415522275037
"ENSMUSG00000033952",130.41950558466,1.02336004380445,0.644299490712976,1.58832974192174,0.112211795453846,0.275517194415611
"ENSMUSG00000019558",9047.02116899241,-0.673996710048508,0.424375206381689,-1.58820944275973,0.11223898656588,0.275542862486442
"ENSMUSG00000033955",3525.34458343582,-0.372230205862174,0.234411075866546,-1.58793779042289,0.112300407014648,0.275652542221881
"ENSMUSG00000120169",43.3806175488379,-0.630865473464037,0.397470684573888,-1.58720000731717,0.112467353124396,0.27601516741732
"ENSMUSG00000037415",729.162741907531,-0.194485518375305,0.122538600328003,-1.58713677041127,0.11248167151812,0.27601516741732
"ENSMUSG00000019577",522.261021545105,0.626503639824433,0.395022768210698,1.58599374578396,0.112740728302043,0.276602252326277
"ENSMUSG00000029389",301.722158236654,-0.254765905837521,0.160648431619966,-1.58585990083117,0.112771093852748,0.276602252326277
"ENSMUSG00000000276",291.563402942373,-0.311627994271784,0.196504239741955,-1.58585888366076,0.112771324643988,0.276602252326277
"ENSMUSG00000036315",201.45024729096,0.286106992817449,0.180423615916014,1.58575135170016,0.112795725246468,0.276604935472558
"ENSMUSG00000030725",108.673171127554,-0.696758366762931,0.439399469467371,-1.58570598095515,0.112806021792064,0.276604935472558
"ENSMUSG00000027580",2176.63251027518,0.484745317354969,0.305783833090338,1.58525489217659,0.112908433262388,0.276783811054472
"ENSMUSG00000028973",560.58561751889,-0.314876332119051,0.198630500799608,-1.58523656161306,0.112912596430896,0.276783811054472
"ENSMUSG00000024400",977.082341586843,-0.245397182258142,0.154815451404649,-1.58509489867866,0.112944774463007,0.276821471190187
"ENSMUSG00000021356",164.589176225621,0.394596383486311,0.248996143961335,1.58474897325151,0.113023380075818,0.276972894639504
"ENSMUSG00000019715",502.386170139452,-0.191926067424233,0.121122931175482,-1.58455600076398,0.11306724848816,0.276997933312587
"ENSMUSG00000110573",802.939312908616,-0.570119719412488,0.359784868492898,-1.58461283210898,0.113054327631732,0.276997933312587
"ENSMUSG00000022139",3877.87485034524,-0.34761523761057,0.219398344634871,-1.58440228065112,0.113102203262881,0.277042340770245
"ENSMUSG00000022464",29.3730395140853,0.87421572977568,0.551843923129155,1.58417206955648,0.113154567424295,0.277129372732248
"ENSMUSG00000034789",489.392085039332,0.318389300665582,0.201007981338835,1.58396347520589,0.113202031102827,0.277204378706804
"ENSMUSG00000024883",224.992926074749,-0.509719561783018,0.322037435664764,-1.58279598994704,0.113467971019842,0.277814278242068
"ENSMUSG00000030161",1443.06301968099,0.226433435012605,0.143088921806522,1.58246656801829,0.113543098556558,0.277956882012879
"ENSMUSG00000056260",456.266473795689,-0.363026824975084,0.229439370841362,-1.58223422442213,0.11359611009289,0.278045310802744
"ENSMUSG00000001942",489.337990874384,-0.272245210602018,0.172098099085247,-1.58191875476303,0.113668118879932,0.278180205309993
"ENSMUSG00000058740",40.5007461745165,-0.70514030646793,0.445855393768602,-1.58154486033626,0.113753510193146,0.27834780593189
"ENSMUSG00000020647",1290.78503863417,-0.402608926071293,0.254602357032136,-1.58132442591832,0.113803877440587,0.278429667752175
"ENSMUSG00000118522",38.8066587912407,-0.851696213515822,0.538757472238173,-1.58085271648781,0.113911717727635,0.278652096426456
"ENSMUSG00000086337",23.2929885988876,-1.62603961571162,1.02864719040321,-1.58075541437511,0.113933972547393,0.278665130002634
"ENSMUSG00000000738",1133.59700346575,-0.221440750090599,0.140127778652411,-1.58027731703281,0.114043372124808,0.278891270839382
"ENSMUSG00000026688",3069.81509274477,0.30595149606889,0.193677880552608,1.57969250384164,0.114177303156018,0.27917732687621
"ENSMUSG00000031622",1037.25122739669,0.190126196878245,0.120394961305512,1.57918732492288,0.114293096386274,0.279377467825869
"ENSMUSG00000027478",64.9811733501093,-0.427146679308049,0.270473259461105,-1.57925659697045,0.114277212913546,0.279377467825869
"ENSMUSG00000034390",1385.64078599604,-0.432049406789908,0.273635805404557,-1.57892131898143,0.114354105363484,0.279443615347935
"ENSMUSG00000030223",119.506862708874,0.728190934969167,0.461176277101148,1.57898610818929,0.114339243472613,0.279443615347935
"ENSMUSG00000005982",954.488516247879,0.219728493610969,0.139181134136256,1.57872325854062,0.114399547554035,0.279471694818531
"ENSMUSG00000038838",371.30256490867,-0.412606542891856,0.261350029583899,-1.57875070283625,0.114393249997179,0.279471694818531
"ENSMUSG00000031556",748.214178246297,0.271307567693953,0.171905149572895,1.57823990943859,0.11451050489119,0.279701252525767
"ENSMUSG00000027230",2651.21508385383,-0.439690764358256,0.27861408749493,-1.57813543569026,0.114534498951456,0.279718358735768
"ENSMUSG00000033382",1451.98148931272,-0.282313475866579,0.178918935878789,-1.57788483639225,0.114592069198953,0.279817448119603
"ENSMUSG00000035189",28.2980356706202,-0.907835573145075,0.575466203173421,-1.57756540373491,0.114665485562905,0.27995519632539
"ENSMUSG00000049717",201.806670640053,0.388819247629319,0.246532234928015,1.57715378576294,0.114760143779006,0.280066166552774
"ENSMUSG00000034205",2484.67640847861,0.517911930965562,0.328400965598965,1.57707188838788,0.114778984737385,0.280066166552774
"ENSMUSG00000024073",2846.10906884473,-0.337249731370114,0.213825839686734,-1.57721691571142,0.114745622035063,0.280066166552774
"ENSMUSG00000040167",480.234096096818,-0.307721520059512,0.195117110609045,-1.57711191550028,0.114769775967775,0.280066166552774
"ENSMUSG00000019179",3153.01950389775,0.170335218142697,0.108013842940169,1.57697581630393,0.114801089770307,0.280078592307138
"ENSMUSG00000060419",1730.56605450904,0.45163723312486,0.286488561790478,1.57645816748231,0.114920252196626,0.280327768841762
"ENSMUSG00000026229",1853.45252306874,0.281455393771954,0.178546878388774,1.57636692566029,0.114941266088904,0.280337490906908
"ENSMUSG00000032601",2536.96454053196,-0.277236535989083,0.175879667990224,-1.57628530436214,0.114960066840961,0.280341813124386
"ENSMUSG00000059142",434.785956702542,-0.383264902839118,0.243174818274337,-1.57608795828003,0.115005533780157,0.280411152639622
"ENSMUSG00000024604",824.967096541142,-0.200072984372998,0.126955778712468,-1.5759265659433,0.115042727780925,0.280460303192266
"ENSMUSG00000026972",979.322446668815,-0.210284317890272,0.133478792940436,-1.57541369125289,0.115160986177716,0.280707035156018
"ENSMUSG00000019960",1813.53540806316,0.757545249395701,0.481070534919512,1.5747072298295,0.115324038239813,0.281062863292679
"ENSMUSG00000058594",1382.12175752719,-0.167704432031052,0.106515175018144,-1.57446515956515,0.11537995006174,0.281157507085024
"ENSMUSG00000002679",220.561988312414,0.319111831884619,0.20269801111455,1.57432147523283,0.115413147418144,0.281196780515746
"ENSMUSG00000028381",2858.79443398113,-0.279552386234097,0.177581903266072,-1.57421663521221,0.115437374781074,0.281214190739986
"ENSMUSG00000030284",286.146209377933,0.279462083867074,0.177548289288112,1.57400606329461,0.115486047691745,0.281291138208196
"ENSMUSG00000108912",31.4329528133453,-0.869073181651323,0.552250671711865,-1.57369329938047,0.115558371681431,0.281384036827598
"ENSMUSG00000020029",8517.28788000593,-0.233819337343276,0.148578652711336,-1.57370748136712,0.115555091447298,0.281384036827598
"ENSMUSG00000045817",5297.73996168479,-0.419828918468995,0.266831420420917,-1.57338636434469,0.115629382409647,0.281515309466138
"ENSMUSG00000063687",22.3231333657262,0.74306487958877,0.472396773887597,1.57296772684052,0.115726291279418,0.281680947237474
"ENSMUSG00000078994",116.583561634657,0.448830974105454,0.285351826027561,1.57290380914578,0.115741092970235,0.281680947237474
"ENSMUSG00000104358",18.4691032806753,-0.811680728317503,0.516050490192561,-1.57287076311977,0.115748746161788,0.281680947237474
"ENSMUSG00000039063",67.2905066168211,-0.543506750394873,0.345660114554184,-1.57237334453778,0.115863992336415,0.281878070907994
"ENSMUSG00000024824",161.077751249125,0.351430542899969,0.223496134937418,1.57242335755996,0.115852400816655,0.281878070907994
"ENSMUSG00000117698",19.0207755886448,-0.94143977478922,0.598833598155273,-1.57212250229339,0.115922143804083,0.281977874327218
"ENSMUSG00000029136",102.719954685167,0.420679164929685,0.267616861345245,1.5719456644661,0.115963152992616,0.282035956229492
"ENSMUSG00000070802",264.605785136086,0.294593325181408,0.187444872997155,1.57162647593929,0.116037202571198,0.282174367197879
"ENSMUSG00000042323",2006.41551210126,-0.219814577322788,0.139875254678822,-1.57150439387954,0.116065534605816,0.282201579709873
"ENSMUSG00000020846",2270.22400736554,-0.373850728850864,0.237922498925938,-1.57131305588396,0.11610995005812,0.282267883609987
"ENSMUSG00000046280",204.451906849613,0.344876562948042,0.219505984374063,1.57114879547126,0.116148090622167,0.282318915681785
"ENSMUSG00000026888",156.687166465035,-0.438438557290154,0.279107962446351,-1.57085650100158,0.116215984491723,0.282442242794099
"ENSMUSG00000025481",139.412668491973,0.372365759556322,0.237067833772697,1.57071397511207,0.116249101572355,0.282481027186079
"ENSMUSG00000073530",475.541671751437,0.546301861467241,0.347922581875274,1.57018224721925,0.116372718428034,0.282739678789953
"ENSMUSG00000035314",150.354416651166,0.450225020318621,0.286798429679589,1.56983084189691,0.116454470299467,0.282896553717002
"ENSMUSG00000054675",1202.93300279362,0.429877518197521,0.273872795837419,1.56962474817219,0.11650243747886,0.282911572485956
"ENSMUSG00000039770",954.650014683659,0.27169937302372,0.173102926585538,1.5695827816606,0.116512206855056,0.282911572485956
"ENSMUSG00000041609",245.691935276654,-0.313583134136289,0.199786743825956,-1.56958929371944,0.116510690871944,0.282911572485956
"ENSMUSG00000016831",1376.30713095859,0.252842077094673,0.1611020132862,1.56945324230986,0.116542366354764,0.28294307289463
"ENSMUSG00000074802",136.647406408438,0.511579634068214,0.326033329927877,1.56910225767832,0.116624113816834,0.283099791472506
"ENSMUSG00000024384",1261.96714403971,-0.255492512670001,0.162869707328432,-1.56869264924012,0.116719572233247,0.283289741659436
"ENSMUSG00000039452",49.345770868124,0.506034296661458,0.322692339059319,1.56816334139385,0.116843017229053,0.283505761627399
"ENSMUSG00000034311",188.248723159443,0.979453594202332,0.624561291509083,1.5682265416029,0.116828272309752,0.283505761627399
"ENSMUSG00000132809",36.9877237453301,-0.697626723118538,0.444927210748553,-1.56795697423144,0.116891173879341,0.283580812787443
"ENSMUSG00000029607",16.3692513912453,-1.0598323840096,0.6761502684546,-1.56745095499546,0.117009321573463,0.283698415782244
"ENSMUSG00000036093",1676.5672764338,0.262015701952088,0.167174851010577,1.56731530112451,0.117041010594724,0.283698415782244
"ENSMUSG00000063808",322.045478118417,-0.258050891459218,0.164609692652474,-1.56765307863139,0.116962117577164,0.283698415782244
"ENSMUSG00000041263",435.771919524842,0.217898651933862,0.139017739841087,1.56741615985804,0.117017449146151,0.283698415782244
"ENSMUSG00000084350",40.4568245436468,-1.80245844364009,1.15003563977179,-1.56730659581799,0.117043044402175,0.283698415782244
"ENSMUSG00000041203",1105.80369856123,0.143742002965876,0.0917099359122136,1.56735474227644,0.117031796366378,0.283698415782244
"ENSMUSG00000079260",173.099059632229,-0.385325415134337,0.245890109044593,-1.56706350097416,0.117099849486471,0.283763118327838
"ENSMUSG00000029512",958.561217713151,-0.301228638829424,0.192227198080927,-1.56704483983899,0.117104211013748,0.283763118327838
"ENSMUSG00000135982",20.0481819423291,0.787911844591031,0.502875877603057,1.5668117714188,0.117158695093943,0.283853362374038
"ENSMUSG00000007880",2544.5325150682,-0.203957554101547,0.1301888788046,-1.56662808662532,0.117201648854066,0.283873877458362
"ENSMUSG00000026234",7560.99439589319,-0.431354400308494,0.275335160650344,-1.56665207338442,0.117196038970014,0.283873877458362
"ENSMUSG00000026166",63.601527249741,1.23909146324731,0.791054283415188,1.56637981643666,0.11725972522935,0.283968640077034
"ENSMUSG00000100153",108.901015065337,1.93560765749805,1.23580581881517,1.56627168122077,0.117285027722017,0.283968640077034
"ENSMUSG00000043068",28.0586176446976,-0.574022706558611,0.366506600976388,-1.56620018583401,0.117301759237151,0.283968640077034
"ENSMUSG00000022894",302.861848763262,0.390698647571448,0.249461842886831,1.56616596370087,0.117309768642648,0.283968640077034
"ENSMUSG00000027080",376.553497224246,0.252522185597439,0.161249681808177,1.56603214819264,0.117341091170206,0.283985319036402
"ENSMUSG00000002768",607.449724382015,0.182374376652592,0.116459540835283,1.56598914390825,0.117351158683389,0.283985319036402
"ENSMUSG00000064128",171.154603690932,0.452983087838894,0.289278077927334,1.56590879988038,0.117369969429713,0.283989095638061
"ENSMUSG00000028211",2161.49325351839,-0.34390447445224,0.219631101074318,-1.56582775740796,0.11738894609882,0.283993272538556
"ENSMUSG00000035165",993.030540132001,-0.395934325696771,0.252903628680303,-1.56555415105282,0.117453030756345,0.284106559703455
"ENSMUSG00000095565",122.138144577153,1.86401728695209,1.1908333926694,1.56530485156589,0.117511446113592,0.284164356252653
"ENSMUSG00000033953",2114.08582000257,0.186253298703745,0.118984122576848,1.56536262713077,0.117497906229282,0.284164356252653
"ENSMUSG00000004631",454.654674916586,0.361983097658627,0.231276179546412,1.56515512478874,0.117546540750997,0.284207475456551
"ENSMUSG00000042380",204.085123066916,0.370916468863481,0.237053727435403,1.56469367883935,0.117654751358338,0.284427337975378
"ENSMUSG00000024664",435.398544833905,0.215553160727545,0.137788372018502,1.56437845639544,0.117728716998307,0.28456436175938
"ENSMUSG00000040713",657.085840594051,0.305021400171728,0.195026428024052,1.56400034222086,0.11781748805127,0.284578178685393
"ENSMUSG00000023832",512.357533027144,0.558008117710259,0.356785884149908,1.56398597169782,0.117820862899814,0.284578178685393
"ENSMUSG00000050234",126.46423125541,0.407527968764559,0.260539741657095,1.56416816172682,0.117778082058402,0.284578178685393
"ENSMUSG00000001525",3835.70210713602,0.374979996277805,0.23974463464879,1.56408086807501,0.117798578343234,0.284578178685393
"ENSMUSG00000070319",1082.05068938017,-0.213827059890615,0.136700112667615,-1.56420544005354,0.117769330072996,0.284578178685393
"ENSMUSG00000024743",877.315410386897,-0.516281185297306,0.330257056002752,-1.56327071871253,0.117988932500411,0.284900527391357
"ENSMUSG00000097583",30.3650292252683,-0.575974895453075,0.368432086212036,-1.56331361194637,0.117978848182405,0.284900527391357
"ENSMUSG00000072214",1865.6313116669,0.464692182204589,0.297293682706524,1.56307452608508,0.118035066550715,0.28497012767626
"ENSMUSG00000025236",466.344806641098,-0.314712016582893,0.201371201179019,-1.56284520696241,0.118089008122706,0.285016763044145
"ENSMUSG00000040359",845.669007900202,-0.326343225695277,0.20881350859172,-1.56284537286979,0.118088969090166,0.285016763044145
"ENSMUSG00000097204",153.535780640009,-0.369742043974465,0.236618597478224,-1.56260770672724,0.118144894478888,0.285109850162113
"ENSMUSG00000120568",21.6423914716511,-0.929701509505708,0.595017479349433,-1.56247764439156,0.118175508333839,0.285141930778249
"ENSMUSG00000026683",94.3180011763648,1.02790660127527,0.658015771581002,1.56213064438492,0.118257215060643,0.285297264294162
"ENSMUSG00000029060",548.887862408251,-0.236332141640697,0.151320298780204,-1.56180065427953,0.118334957630299,0.285442990105146
"ENSMUSG00000027285",316.377690622265,-0.262069155831596,0.16781430002671,-1.56166164498427,0.118367718911271,0.285480186996227
"ENSMUSG00000060981",16.0544197584117,-0.933866699436002,0.598059911504762,-1.56149355854053,0.11840734250488,0.285533921145136
"ENSMUSG00000026211",206.760167786613,0.482022664153779,0.308736490039353,1.56127532606314,0.11845880271379,0.285616178833791
"ENSMUSG00000024215",457.526463084146,0.698387915510431,0.447390775465876,1.56102439703453,0.118517994592623,0.285640988067203
"ENSMUSG00000074813",58.02416873436,0.712112879292707,0.456186956144628,1.56101104974808,0.118521143745798,0.285640988067203
"ENSMUSG00000008435",427.782254701984,-0.272705107945145,0.17469513502311,-1.56103435799211,0.11851564445122,0.285640988067203
"ENSMUSG00000020692",148.441238078136,-0.390688862231468,0.250332930473838,-1.56067706111202,0.118599966249807,0.285747291726998
"ENSMUSG00000017817",1397.46647973998,-0.51124957773104,0.327568915560663,-1.56073898787372,0.118585348210974,0.285747291726998
"ENSMUSG00000108084",38.4008384266442,-0.66238327854634,0.424587817749879,-1.56006190205048,0.118745253538195,0.28605547395366
"ENSMUSG00000061111",381.373045621873,0.342175464421579,0.219430952929965,1.5593764683271,0.118907302499168,0.286403938704287
"ENSMUSG00000097164",215.016405001553,-0.343824826860694,0.220558864384554,-1.55888011039638,0.119024758693712,0.286644909651051
"ENSMUSG00000138379",25.6062928238438,0.681644890222931,0.437339697330458,1.558616549981,0.119087163549855,0.286753250478465
"ENSMUSG00000057143",872.066764421152,0.418852297594883,0.268769387753521,1.55840775281669,0.119136619969072,0.286788444882415
"ENSMUSG00000032262",17.9940710520486,0.74754698035336,0.479676880775414,1.55843862882223,0.119129305557507,0.286788444882415
"ENSMUSG00000026333",134.63137128898,-0.342116646815535,0.219586676110121,-1.55800275716167,0.11923259453206,0.286851703022258
"ENSMUSG00000025907",1718.7624618905,-0.303731800430524,0.194946273447136,-1.55802824573042,0.119226552547285,0.286851703022258
"ENSMUSG00000118280",25.9595459368104,-0.726901536406323,0.466531189189722,-1.55809847926527,0.119209905150944,0.286851703022258
"ENSMUSG00000020441",191.813531584024,-0.296649750647075,0.190377237389322,-1.55822069232166,0.119180941434593,0.286851703022258
"ENSMUSG00000047735",2190.6093368437,0.419968949727588,0.269581710627618,1.55785401298126,0.119267858656508,0.286894616753666
"ENSMUSG00000026098",75.5872887345553,-0.459018191830893,0.294661880897638,-1.55777934503293,0.119285563941341,0.286895286949058
"ENSMUSG00000024143",1081.16816120867,0.217838320064577,0.139867069041194,1.55746682587893,0.119359690921822,0.286992719521649
"ENSMUSG00000109644",212.054313883851,-0.729833521283028,0.46860451581374,-1.55746156226356,0.119360939717228,0.286992719521649
"ENSMUSG00000045767",1843.60783728241,-0.265648465829099,0.170575765533765,-1.55736346835574,0.119384214419689,0.287006764309483
"ENSMUSG00000040229",110.74863765853,0.656143839967841,0.421340899613778,1.55727545217968,0.119405101009424,0.287015064669025
"ENSMUSG00000015461",1077.43322680751,0.175684504135676,0.112830378549037,1.55706739971028,0.119454484073339,0.287091849824726
"ENSMUSG00000020542",208.216507352731,-0.55541599383313,0.356748270217574,-1.55688489672113,0.119497815919336,0.287104469575276
"ENSMUSG00000030536",9251.75920169524,-0.405681903437829,0.260560695134753,-1.55695740383263,0.119480599017603,0.287104469575276
"ENSMUSG00000031659",760.927921760204,0.302047783104622,0.194015251457902,1.55682494461092,0.119512053088706,0.287104469575276
"ENSMUSG00000056214",184.190422367006,-0.267526964514946,0.171877078866073,-1.55650169458257,0.119588840016419,0.287209345839789
"ENSMUSG00000032579",131.301846706515,-0.314932186382634,0.202334303339626,-1.55649428289976,0.119590601089216,0.287209345839789
"ENSMUSG00000113393",169.185251022635,-0.495476053086924,0.318346596713222,-1.55640442901693,0.119611952678488,0.287218724758743
"ENSMUSG00000070372",3331.23205691548,0.249384205566747,0.160251219657124,1.55620784728086,0.119658675959176,0.287259306951892
"ENSMUSG00000054408",1869.9541161196,0.216641940894049,0.139221506991108,1.55609535894397,0.119685418465225,0.287259306951892
"ENSMUSG00000086191",26.4542983750338,-0.82217235514673,0.528340000223688,-1.55614254987062,0.11967419892199,0.287259306951892
"ENSMUSG00000021318",245.45125483778,0.23980365853341,0.154111528052507,1.55603971723457,0.11969864822268,0.287259306951892
"ENSMUSG00000105161",26.0507193990333,-0.668497636581099,0.429662413223723,-1.55586715525199,0.119739685037755,0.28731590654082
"ENSMUSG00000089682",1515.02372832492,-0.193074538992192,0.124122290322699,-1.55551866220183,0.119822593466389,0.287472946114422
"ENSMUSG00000039865",760.836965151627,-0.299373627084657,0.1924683223096,-1.55544363608621,0.119840448475765,0.287473889444341
